meta_DOI_URL;meta_authors;meta_year;meta_title;meta_journal;site_country;site_country_iso2;site_region_local;site_climate_zone;site_seismic_hazard;site_region_geoscheme;bldg_use_type;bldg_use_subtype;bldg_project_type;bldg_project_status;bldg_year_complete;bldg_year_complete_interval;bldg_users_total;bldg_area_definition;bldg_area_gfa;bldg_area_interval;bldg_floors_ag;bldg_floors_ag_interval;bldg_floors_bg;bldg_roof_type;bldg_area_value;bldg_area_specification;bldg_height;bldg_footprint;bldg_energy_class_general;bldg_energy_class_country;bldg_QTO_type;bldg_struct_type;lca_goal_scope;lca_reference_unit;lca_functional_unit;lca_RSP;lca_software;lca_database;lca_database_version;lca_database_other;lca_lcia_method;lca_model_type;scope_parts_1_ground;scope_parts_2_structure;scope_parts_3_secondary;scope_parts_4_finishes;scope_parts_5_mechanical;scope_parts_6_electrical;scope_parts_6+_renewables;scope_parts_7_facilities;scope_parts_8_fittings;scope_LCS_A123;scope_LCS_A4;scope_LCS_A5;scope_LCS_B1;scope_LCS_B2;scope_LCS_B3;scope_LCS_B4;scope_LCS_B5;scope_LCS_B6;scope_LCS_B7;scope_LCS_C1;scope_LCS_C2;scope_LCS_C3;scope_LCS_C4;scope_LCS_D;scope_handling_D;scope_LCS_B6_heating;scope_LCS_B6_ventilation;scope_LCS_B6_cooling;scope_LCS_B6_DHW;scope_LCS_B6_lighting;scope_LCS_B6_appliances;inv_energy_consumption;inv_energy_consumption_description;inv_energy_consumption_type;inv_mat_mass_total;inv_mat_mass_total_m2;inv_mat_mass_total_capita;inv_mat_mass_sum_top_5;inv_mat_mass_ratio;inv_mat_1_type;inv_mat_1_mass;inv_mat_2_type;inv_mat_2_mass;inv_mat_3_type;inv_mat_3_mass;inv_mat_4_type;inv_mat_4_mass;inv_mat_5_type;inv_mat_5_mass;mi_aluminium;mi_bamboo;mi_brass_copper;mi_cement_mortar;mi_ceramics;mi_concrete_reinforced;mi_concrete_wo_reinforcement;mi_earth;mi_EPS_XPS;mi_fungi;mi_glass;mi_metals;mi_plastics;mi_steel_reinforcement;mi_stone;mi_stone_wool;mi_straw_hemp;mi_wood;mi_other;mi_fr_aluminum;mi_fr_wood;mi_fr_copper;mi_fr_concrete;mi_fr_brick;mi_fr_plastics;mi_fr_glass;mi_fr_steel;mi_fr_other;mi_eurostat_metal_materials;mi_eurostat_non-metallic_minerals;mi_eurostat_fossil_energy_materials;mi_eurostat_biomass_based_materials;mi_hf_metals;mi_hf_cca;mi_hf_non-cca-minerals;mi_hf_bio-based;mi_hf_other-materials;GHG_sum_em_m2a;GHG_EC_share;GHG_OC_share;GHG_A123_m2a;GHG_A45_m2a;GHG_B1234_m2a;GHG_B67_m2a;GHG_C12_m2a;GHG_C34_m2a;GHG_A123_m2a_harm;GHG_A45_m2a_harm;GHG_B1234_m2a_harm;GHG_B67_m2a_harm;GHG_C12_m2a_harm;GHG_C34_m2a_harm;GHG_sum_em_m2a_harm;GHG_sum_em_capita_a;GHG_A_capita_a;GHG_B_em_capita_a;GHG_B_op_capita_a;GHG_C_capita_a;GHG_P1_sum_m2a;GHG_P2_sum_m2a;GHG_P34_sum_m2a;GHG_P4_sum_m2a;bldg_area_per_user
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;;France;147.0;1-5000;2.0;1-6;;Gable or saddle roof;;No data;;;New Advanced;3;No data;frame wood;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;15.6;No data;No data;;;;;;Timber, wood;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.6324653061224;;;;;;1.097;;;;;;1.097;;;12.6324653061224;;;;;;1.32874557823129;1.8713619047619;2.61755918367346;1.96128707482993;
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;;France;147.0;1-5000;2.0;1-6;;Gable or saddle roof;;No data;;;New Advanced;3;No data;frame wood;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;16.0;No data;No data;;;;;;Timber, wood;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.6342176870748;;;;;;1.135;;;;;;1.135;;;12.6342176870748;;;;;;1.32874557823129;1.8713619047619;2.61755918367346;1.96128707482993;
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.0;France;112.0;1-5000;2.0;1-6;;Gable or saddle roof;;No data;;;New Standard;2;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;36.3;No data;No data;;;;;;Concrete w/o reinforcement;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.0554017857142;;;;;;7.3448;;;;;;7.3448;;;12.0554017857142;675.1025;;;;;0.444617857142857;2.609975;1.38431607142857;3.22058571428571;56.0
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;;France;147.0;1-5000;2.0;1-6;;Gable or saddle roof;;No data;;;New Advanced;3;No data;frame wood;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;16.0;No data;No data;;;;;;Timber, wood;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.6342176870748;;;;;;1.135;;;;;;1.135;;;12.6342176870748;;;;;;1.32874557823129;1.8713619047619;2.61755918367346;1.96128707482993;
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;;France;172.0;1-5000;2.0;1-6;;Gable or saddle roof;;No data;;;New Advanced;3;No data;frame wood;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;13.1;No data;No data;;;;;;Timber, wood;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.1647790697674;;;;;;0.9142;;;;;;0.9142;;;12.1647790697674;;;;;;1.25338139534883;1.6988953488372;2.45267093023255;1.97154186046511;
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Multi-family house;No data;New Built;;2015-2019;25.25;France;801.0;1-5000;3.0;1-6;;Flat roof;;No data;;;New Standard;3;No data;frame concrete;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;59.5;No data;No data;;;;;;Concrete w/o reinforcement;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.2716302122347;;;;;;0.9282;;;;;;0.9282;;;14.2716302122347;452.735675247524;;;;;0.823921598002496;4.18558851435705;1.10185443196004;4.4303061173533;31.722772277227723
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;1.94;France;99.0;1-5000;1.0;1-6;;Single pitched roof;;No data;;;New Standard;3;No data;frame concrete;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;61.6;No data;No data;;;;;;Concrete w/o reinforcement;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.5739979797979;;;;;;1.0771;;;;;;1.0771;;;13.5739979797979;692.693711340206;;;;;1.14602626262626;2.15101818181818;1.0468909090909;4.53608282828282;51.03092783505155
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Multi-family house;No data;New Built;;2015-2019;;France;749.0;1-5000;;No data;;Flat roof;;No data;;;New Standard;2;No data;frame concrete/wood;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;33.2;No data;No data;;;;;;Other;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.0366064085447;;;;;;2.4552;;;;;;2.4552;;;11.0366064085447;;;;;;0.513915353805073;2.76299893190921;1.43953778371161;2.44213671562082;
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Multi-family house;No data;New Built;;2015-2019;;France;770.0;1-5000;;No data;;Flat roof;;No data;;;New Standard;2;No data;frame concrete/wood;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;37.1;No data;No data;;;;;;Other;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.4262602597402;;;;;;2.7751;;;;;;2.7751;;;11.4262602597402;;;;;;0.513713506493506;2.9431774025974;1.5247387012987;2.41297844155844;
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Multi-family house;No data;New Built;;2015-2019;71.5;France;1745.0;1-5000;3.0;1-6;;Flat roof;;No data;;;No data;2;No data;massive concrete;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Concrete w/o reinforcement;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15.5161249283667;;;;;;;;;;;;;;;15.5161249283667;378.680251748251;;;;;0.46882017191977;7.43923255014326;1.09478085959885;1.84622189111747;24.405594405594407
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Multi-family house;No data;New Built;;2015-2019;30.96;France;1015.0;1-5000;3.0;1-6;1.0;Gable or saddle roof;;No data;;;No data;2;No data;massive concrete;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;No;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Concrete w/o reinforcement;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.8956078817734;;;;;;;;;;;;;;;11.8956078817734;389.988436692506;;;;;4.21867408866995;3.0802930049261;0.680754285714285;;32.78423772609819
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Multi-family house;No data;New Built;;2015-2019;31.08;France;1053.0;1-5000;;No data;;Flat roof;;No data;;;No data;2;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;No;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Concrete w/o reinforcement;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.8099044634377;;;;;;;;;;;;;;;11.8099044634377;400.123211068211;;;;;4.14266761633428;3.08088262108262;0.680668186134852;;33.88030888030888
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Multi-family house;No data;New Built;;2015-2019;44.11;France;1389.0;1-5000;;No data;;Flat roof;;No data;;;No data;2;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;No;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Concrete w/o reinforcement;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.7381717782577;;;;;;;;;;;;;;;11.7381717782577;369.628669236001;;;;;4.1425094312455;3.07933707703383;0.680662203023758;;31.489458172749945
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;11.38;France;553.0;1-5000;3.0;1-6;1.0;Gable or saddle roof;;No data;;;No data;3;No data;frame concrete;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Concrete w/o reinforcement;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.7135518987341;;;;;;;;;;;;;;;13.7135518987341;666.396678383128;;;;;1.64437793851717;3.76561084990958;0.995141410488246;2.94662893309222;48.59402460456942
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.0;France;111.0;1-5000;;No data;;Other;;No data;;;New Standard;2;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;22.1;No data;No data;;;;;;Concrete w/o reinforcement;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.8752522522522;;;;;;1.6334;;;;;;1.6334;;;14.8752522522522;825.576499999999;;;;;1.24489729729729;3.20445945945946;2.74709729729729;3.17253333333333;55.5
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.0;France;118.0;1-5000;1.0;1-6;;Other;;No data;;;New Advanced;3;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;19.2;No data;No data;;;;;;Concrete w/o reinforcement;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14.0734728813559;;;;;;1.4469;;;;;;1.4469;;;14.0734728813559;830.3349;;;;;1.02461186440677;3.27041016949152;1.96103559322033;2.63383220338983;59.0
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.14;France;127.0;1-5000;1.0;1-6;;Other;;No data;;;New Standard;No data;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;23.0;No data;No data;;;;;;Concrete w/o reinforcement;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.2527763779527;;;;;;1.7257;;;;;;1.7257;;;12.2527763779527;727.150747663551;;;;;0.389401574803149;4.20652283464566;0.740223622047244;2.66503149606299;59.34579439252336
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.04;France;115.0;1-5000;2.0;1-6;;Other;;No data;;;No data;2;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Concrete w/o reinforcement;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.1465147826086;;;;;;;;;;;;;;;10.1465147826086;571.984901960784;;;;;0.53295304347826;2.61433739130434;0.744220869565217;2.01694608695652;56.372549019607845
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;1.88;France;91.0;1-5000;1.0;1-6;;Other;;No data;;;No data;1;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Concrete w/o reinforcement;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.0568087912087;;;;;;;;;;;;;;;11.0568087912087;535.19659574468;;;;;0.167232967032967;3.06808131868131;1.09733626373626;2.46001318681318;48.40425531914894
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;1.85;France;84.0;1-5000;1.0;1-6;;Single pitched roof;;No data;;;No data;2;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Concrete w/o reinforcement;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.958619047619;;;;;;;;;;;;;;;10.958619047619;497.58054054054;;;;;0.294497619047619;3.06460238095238;0.992938095238095;2.36015476190476;45.4054054054054
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.02;France;110.0;1-5000;;No data;;Single pitched roof;;No data;;;No data;No data;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Ceramics (e.g., fired clay bricks);;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.3417309090909;;;;;;;;;;;;;;;11.3417309090909;617.61900990099;;;;;0.631558181818181;2.28966727272727;1.10920545454545;2.84664545454545;54.45544554455446
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.03;France;110.0;1-5000;;No data;;Gable or saddle roof;;No data;;;New Advanced;2;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;13.9;No data;No data;;;;;;Ceramics (e.g., fired clay bricks);;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.91098;;;;;;0.9989;;;;;;0.9989;;;10.91098;591.235369458128;;;;;0.486061818181818;2.24044545454545;1.25189454545454;2.70922363636363;54.187192118226605
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.27;France;144.0;1-5000;2.0;1-6;;Single pitched roof;;No data;;;No data;No data;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Ceramics (e.g., fired clay bricks);;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.8985999999999;;;;;;;;;;;;;;;10.8985999999999;691.364933920704;;;;;0.582744444444444;2.14782777777777;1.17116944444444;2.60409583333333;63.436123348017624
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.34;France;156.0;1-5000;2.0;1-6;;Gable or saddle roof;;No data;;;No data;No data;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Ceramics (e.g., fired clay bricks);;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.1966205128205;;;;;;;;;;;;;;;10.1966205128205;679.7747008547;;;;;0.452243589743589;1.56298205128205;0.911198717948718;2.88890897435897;66.66666666666667
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.15;France;130.0;1-5000;2.0;1-6;;Single pitched roof;;No data;;;No data;2;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Ceramics (e.g., fired clay bricks);;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.6793353846153;;;;;;;;;;;;;;;10.6793353846153;645.727255813953;;;;;0.603112307692307;1.93689076923076;1.09338;2.80796769230769;60.46511627906977
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Multi-family house;No data;New Built;;2015-2019;24.96;France;775.0;1-5000;3.0;1-6;;Gable or saddle roof;;No data;;;No data;2;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;No;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Concrete w/o reinforcement;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.9187581935483;;;;;;;;;;;;;;;11.9187581935483;370.073621794871;;;;;4.45678425806451;2.77187070967742;0.680683612903225;;31.049679487179485
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.19;France;135.0;1-5000;1.0;1-6;;Single pitched roof;;No data;;;No data;2;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Ceramics (e.g., fired clay bricks);;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.5821525925925;;;;;;;;;;;;;;;10.5821525925925;652.324474885844;;;;;0.619782222222222;1.83532592592592;1.06844;2.81992;61.64383561643836
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.15;France;126.0;1-5000;;No data;;Other;;No data;;;No data;2;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;;No data;No data;;;;;;Ceramics (e.g., fired clay bricks);;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.115138095238;;;;;;;;;;;;;;;11.115138095238;651.398790697674;;;;;0.800892063492063;2.24213492063492;0.83185873015873;3.00300634920634;58.6046511627907
No data;No data;No data;No data;No data;France;FR;No data;No data;No data;Western Europe;Residential;Single family house;No data;New Built;;2015-2019;2.53;France;178.0;1-5000;;No data;;Other;;No data;;;New Advanced;1;No data;massive brick;No data;No data;No data;50.0;Other;INIES;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;No;Yes;No;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;separately considered;No data;No data;No data;No data;No data;No data;12.5;No data;No data;;;;;;Ceramics (e.g., fired clay bricks);;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.8066168539325;;;;;;0.9139;;;;;;0.9139;;;11.8066168539325;830.663162055336;;;;;0.645149438202247;2.49740337078651;1.56133258426966;2.85491460674157;70.35573122529645
