meta_DOI_URL;meta_authors;meta_year;meta_title;meta_journal;site_country;site_country_iso2;site_region_local;site_climate_zone;site_seismic_hazard;site_region_geoscheme;bldg_use_type;bldg_use_subtype;bldg_project_type;bldg_project_status;bldg_year_complete;bldg_year_complete_interval;bldg_users_total;bldg_area_definition;bldg_area_gfa;bldg_area_interval;bldg_floors_ag;bldg_floors_ag_interval;bldg_floors_bg;bldg_roof_type;bldg_area_value;bldg_area_specification;bldg_height;bldg_footprint;bldg_energy_class_general;bldg_energy_class_country;bldg_QTO_type;bldg_struct_type;lca_goal_scope;lca_reference_unit;lca_functional_unit;lca_RSP;lca_software;lca_database;lca_database_version;lca_database_other;lca_lcia_method;lca_model_type;scope_parts_1_ground;scope_parts_2_structure;scope_parts_3_secondary;scope_parts_4_finishes;scope_parts_5_mechanical;scope_parts_6_electrical;scope_parts_6+_renewables;scope_parts_7_facilities;scope_parts_8_fittings;scope_LCS_A123;scope_LCS_A4;scope_LCS_A5;scope_LCS_B1;scope_LCS_B2;scope_LCS_B3;scope_LCS_B4;scope_LCS_B5;scope_LCS_B6;scope_LCS_B7;scope_LCS_C1;scope_LCS_C2;scope_LCS_C3;scope_LCS_C4;scope_LCS_D;scope_handling_D;scope_LCS_B6_heating;scope_LCS_B6_ventilation;scope_LCS_B6_cooling;scope_LCS_B6_DHW;scope_LCS_B6_lighting;scope_LCS_B6_appliances;inv_energy_consumption;inv_energy_consumption_description;inv_energy_consumption_type;inv_mat_mass_total;inv_mat_mass_total_m2;inv_mat_mass_total_capita;inv_mat_mass_sum_top_5;inv_mat_mass_ratio;inv_mat_1_type;inv_mat_1_mass;inv_mat_2_type;inv_mat_2_mass;inv_mat_3_type;inv_mat_3_mass;inv_mat_4_type;inv_mat_4_mass;inv_mat_5_type;inv_mat_5_mass;mi_aluminium;mi_bamboo;mi_brass_copper;mi_cement_mortar;mi_ceramics;mi_concrete_reinforced;mi_concrete_wo_reinforcement;mi_earth;mi_EPS_XPS;mi_fungi;mi_glass;mi_metals;mi_plastics;mi_steel_reinforcement;mi_stone;mi_stone_wool;mi_straw_hemp;mi_wood;mi_other;mi_fr_aluminum;mi_fr_wood;mi_fr_copper;mi_fr_concrete;mi_fr_brick;mi_fr_plastics;mi_fr_glass;mi_fr_steel;mi_fr_other;mi_eurostat_metal_materials;mi_eurostat_non-metallic_minerals;mi_eurostat_fossil_energy_materials;mi_eurostat_biomass_based_materials;mi_hf_metals;mi_hf_cca;mi_hf_non-cca-minerals;mi_hf_bio-based;mi_hf_other-materials;GHG_sum_em_m2a;GHG_EC_share;GHG_OC_share;GHG_A123_m2a;GHG_A45_m2a;GHG_B1234_m2a;GHG_B67_m2a;GHG_C12_m2a;GHG_C34_m2a;GHG_A123_m2a_harm;GHG_A45_m2a_harm;GHG_B1234_m2a_harm;GHG_B67_m2a_harm;GHG_C12_m2a_harm;GHG_C34_m2a_harm;GHG_sum_em_m2a_harm;GHG_sum_em_capita_a;GHG_A_capita_a;GHG_B_em_capita_a;GHG_B_op_capita_a;GHG_C_capita_a;GHG_P1_sum_m2a;GHG_P2_sum_m2a;GHG_P34_sum_m2a;GHG_P4_sum_m2a;bldg_area_per_user;admin_project_code;admin_data_partner;admin_project_contact;meta_source;site_country_iso3;bldg_year_permit;bldg_area_hfa;bldg_volume_gbv;bldg_area_envelope;bldg_area_windows;bldg_area_walls_ext;bldg_orientation;bldg_attached_faces;bldg_ratio_window_to_wall;bldg_shape_factor;bldg_ratio_window_to_floor;bldg_ratio_wall_ext_to_floor;bldg_certification;bldg_wall_ext_uvalue;bldg_roof_uvalue;bldg_inertia;bldg_energy_provision;bldg_energy_sources;bldg_energy_distribution;bldg_bipv_description;bldg_wall_internal_type;bldg_wall_internal_area;bldg_construction_method;lca_scenarios_decarbonisation;lca_indicators_other;scope_parts;scope_LCS;scope_LCM;scope_LCS_B8;mass_aluminium;mass_bamboo;mass_brass_copper;mass_cement_mortar;mass_ceramics;mass_concrete_reinforced;mass_concrete_wo_reinforcement;mass_earth;mass_EPS_XPS;mass_fungi;mass_glass;mass_metals;mass_plastics;mass_steel_reinforcement;mass_stone;mass_stone_wool;mass_straw_hemp;mass_wood;mass_other;mass_eurostat_metal_materials;mass_eurostat_non-metallic_minerals;mass_eurostat_fossil_energy_materials;mass_eurostat_biomass_based_materials;mass_hf_metals;mass_hf_cca;mass_hf_non-cca-minerals;mass_hf_bio-based;mass_hf_other-materials;GHG_sum_em;GHG_B5_m2a;GHG_D_m2a;GHG_A123_m2a_APEN;GHG_A45_m2a_APEN;GHG_B1234_m2a_APEN;GHG_B5_m2a_APEN;GHG_B67_m2a_APEN;GHG_C12_m2a_APEN;GHG_C34_m2a_APEN;GHG_D_m2a_APEN;GHG_sum_em_m2a_APEN;GHG_sum_op_m2a_APEN;GHG_B5_m2a_harm;GHG_A1_m2a;GHG_A2_m2a;GHG_A3_m2a;GHG_A4_m2a;GHG_A5_m2a;GHG_B1_m2a;GHG_B2_m2a;GHG_B3_m2a;GHG_B4_m2a;GHG_B6_m2a;GHG_B7_m2a;GHG_C1_m2a;GHG_C2_m2a;GHG_C3_m2a;GHG_C4_m2a;GHG_P1_A123_m2a;GHG_P1_A45_m2a;GHG_P1_B1234_m2a;GHG_P1_B5_m2a;GHG_P1_C12_m2a;GHG_P1_C34_m2a;GHG_P1_D_m2a;GHG_P2_A123_m2a;GHG_P2_A45_m2a;GHG_P2_B1234_m2a;GHG_P2_B5_m2a;GHG_P2_C12_m2a;GHG_P2_C34_m2a;GHG_P2_D_m2a;GHG_P34_A123_m2a;GHG_P34_A45_m2a;GHG_P34_B1234_m2a;GHG_P34_B5_m2a;GHG_P34_C12_m2a;GHG_P34_C34_m2a;GHG_P34_D_m2a;GHG_P4_A123_m2a;GHG_P4_A45_m2a;GHG_P4_B1234_m2a;GHG_P4_B5_m2a;GHG_P4_C12_m2a;GHG_P4_C34_m2a;GHG_P4_D_m2a;GHG_P56_sum_m2a;GHG_P56_A123_m2a;GHG_P56_A45_m2a;GHG_P56_B1234_m2a;GHG_P56_B5_m2a;GHG_P56_C12_m2a;GHG_P56_C34_m2a;GHG_P56_D_m2a;GHG_P78_sum_m2a;GHG_P78_A123_m2a;GHG_P78_A45_m2a;GHG_P78_B1234_m2a;GHG_P78_B5_m2a;GHG_P78_C12_m2a;GHG_P78_C34_m2a;GHG_P78_D_m2a;CED_EE_m2a;CED_OE_m2a;CED_A1-3_m2a;CED_A4-5_m2a;CED_B1-4_m2a;CED_B5_m2a;CED_B6-7_m2a;CED_C1-2_m2a;CED_C3-4_m2a;CED_D_m2a;CED_EE_share;CED_OE_share;GHG_A123_m2a_harm_LCM;GHG_A45_m2a_harm_LCM;GHG_B1234_m2a_harm_LCM;GHG_B5_m2a_harm_LCM;GHG_C12_m2a_harm_LCM;GHG_C34_m2a_harm_LCM;ratio_A123_LCM;ratio_A45_LCM;ratio_B1234_LCM;ratio_B5_LCM;ratio_C12_LCM;ratio_C34_LCM;ratio_A123_parts;ratio_A45_parts;ratio_B1234_parts;ratio_B5_parts;ratio_C12_parts;ratio_C34_parts;GHG_A123_total;GHG_A45_total;GHG_B1234_total;GHG_B67_total;GHG_C12_total;GHG_C34_total;GHG_em_sum_total;GHG_P1_total;GHG_P2_total;GHG_P34_total;GHG_P4_total;GHG_P56_total;GHG_P78_total;GHG_per_mass
10.1016/j.enbuild.2016.04.014;"Passer, A
Ouellet-Plamondon, C
P. Kenneally, P
V. John, V
G. Habert, G";2016;The impact of future scenarios on building refurbishment strategies towards plus energy buildings;Energy and Buildings;Austria;AT;Kapfenberg, Styria, Austria;(D) Continental;No data;Western Europe;Residential;Multi-family house;New construction;New Built;1961.0;1960-1964;;Other;2845.0;1-5000;4.0;1-6;1.0;Single pitched roof;2845.0;m2 GFA;;650.0;New Standard;No data;No data;frame concrete;compare different refurbishment strategies over a reference period of 60 years;other;1m2 energy reference area per year;60.0;SimaPro;Ecoinvent;v2.2;No data;ISO 14040 and 14044 and EN 15985;Process-based;No;No data;No data;Yes;Yes;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;No;not in scope;Yes;No;No;Yes;Yes;Yes;97.43;No data;No data;;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.10833333333333;32.48272195640617;67.51727804359383;;;;;;;;;;;;;;;;;;;;;;;;APEN_SLR_15h;ROECK-et-al;ROECK-et-al;SLR;AUT;;;8673.0;3209.01;;;S;;;0.37;;;No data;0.31;0.19;No data;DHCP (District Heating and Cooling Plant);No data;No data;600 m2;No data;;Minimum thermal insulation system;No data;ecological scarcity;IS;ABC;PCMRODW;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.33;12.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92.06;42.25;;;;;;;;;68.54292308837763;31.45707691162237;;;;;;;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;;;;;;;;;;;;;17378.208333333325;;;;;;;
10.1016/j.enbuild.2016.04.013;"Passer, A
Ouellet-Plamondon, C
P. Kenneally, P
V. John, V
G. Habert, G";2016;The impact of future scenarios on building refurbishment strategies towards plus energy buildings;Energy and Buildings;Austria;AT;Kapfenberg, Styria, Austria;(D) Continental;No data;Western Europe;Residential;Multi-family house;New construction;New Built;1961.0;1960-1964;;Other;2845.0;1-5000;4.0;1-6;1.0;Single pitched roof;2845.0;m2 GFA;;650.0;New Standard;No data;No data;frame concrete;compare different refurbishment strategies over a reference period of 60 years;other;1m2 energy reference area per year;60.0;SimaPro;Ecoinvent;v2.2;No data;ISO 14040 and 14044 and EN 15984;Process-based;No;No data;No data;Yes;Yes;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;No;not in scope;Yes;No;No;Yes;Yes;Yes;97.43;No data;No data;;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.60833333333333;35.21517815826007;64.78482184173994;;;;;;;;;;;;;;;;;;;;;;;;APEN_SLR_15g;ROECK-et-al;ROECK-et-al;SLR;AUT;;;8673.0;3209.01;;;S;;;0.37;;;No data;0.31;0.19;No data;DHCP (District Heating and Cooling Plant);No data;No data;600 m2;No data;;Minimum thermal insulation system;No data;ecological scarcity;IS;ABC;PCMRODW;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.13;14.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88.86;66.16;;;;;;;;;57.32163591794608;42.67836408205393;;;;;;;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;;;;;;;;;;;;;21645.708333333325;;;;;;;
10.1016/j.enbuild.2016.04.012;"Passer, A
Ouellet-Plamondon, C
P. Kenneally, P
V. John, V
G. Habert, G";2016;The impact of future scenarios on building refurbishment strategies towards plus energy buildings;Energy and Buildings;Austria;AT;Kapfenberg, Styria, Austria;(D) Continental;No data;Western Europe;Residential;Multi-family house;New construction;New Built;1961.0;1960-1964;;Other;2845.0;1-5000;4.0;1-6;1.0;Single pitched roof;2845.0;m2 GFA;;650.0;New Standard;No data;No data;frame concrete;compare different refurbishment strategies over a reference period of 60 years;other;1m2 energy reference area per year;60.0;SimaPro;Ecoinvent;v2.2;No data;ISO 14040 and 14044 and EN 15983;Process-based;No;No data;No data;Yes;Yes;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;No;not in scope;Yes;No;No;Yes;Yes;Yes;97.43;No data;No data;;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9.36666666666666;41.15063680281072;58.84936319718928;;;;;;;;;;;;;;;;;;;;;;;;APEN_SLR_15f;ROECK-et-al;ROECK-et-al;SLR;AUT;;;8673.0;3209.01;;;S;;;0.37;;;No data;0.31;0.19;No data;DHCP (District Heating and Cooling Plant);No data;No data;600 m2;No data;;Minimum thermal insulation system;No data;ecological scarcity;IS;ABC;PCMRODW;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11.24;13.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;51.68;259.36;;;;;;;;;16.61522633744856;83.38477366255144;;;;;;;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;;;;;;;;;;;;;26648.166666666646;;;;;;;
10.1016/j.enbuild.2016.04.011;"Passer, A
Ouellet-Plamondon, C
P. Kenneally, P
V. John, V
G. Habert, G";2016;The impact of future scenarios on building refurbishment strategies towards plus energy buildings;Energy and Buildings;Austria;AT;Kapfenberg, Styria, Austria;(D) Continental;No data;Western Europe;Residential;Multi-family house;New construction;New Built;1961.0;1960-1964;;Other;2845.0;1-5000;4.0;1-6;1.0;Single pitched roof;2845.0;m2 GFA;;650.0;New Standard;No data;No data;frame concrete;compare different refurbishment strategies over a reference period of 60 years;other;1m2 energy reference area per year;60.0;SimaPro;Ecoinvent;v2.2;No data;ISO 14040 and 14044 and EN 15982;Process-based;No;No data;No data;Yes;Yes;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;No;not in scope;Yes;No;No;Yes;Yes;Yes;97.43;No data;No data;;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.9;42.578125;57.42187499999999;;;;;;;;;;;;;;;;;;;;;;;;APEN_SLR_15e;ROECK-et-al;ROECK-et-al;SLR;AUT;;;8673.0;3209.01;;;S;;;0.37;;;No data;0.31;0.19;No data;Oil/gas boiler;Natural gas;No data;No PV;No data;;prefabricated sandwich concrete elements without any additional thermal insulation;No data;ecological scarcity;IS;ABC;PCMRODW;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.08;14.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;48.48;283.27;;;;;;;;;14.61341371514695;85.38658628485305;;;;;;;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;;;;;;;;;;;;;31010.5;;;;;;;
10.1016/j.enbuild.2016.04.016;"Passer, A
Ouellet-Plamondon, C
P. Kenneally, P
V. John, V
G. Habert, G";2016;The impact of future scenarios on building refurbishment strategies towards plus energy buildings;Energy and Buildings;Austria;AT;Kapfenberg, Styria, Austria;(D) Continental;No data;Western Europe;Residential;Multi-family house;New construction;New Built;1961.0;1960-1964;;Other;2845.0;1-5000;4.0;1-6;1.0;Single pitched roof;2845.0;m2 GFA;;650.0;New Advanced;No data;No data;frame concrete;compare different refurbishment strategies over a reference period of 60 years;other;1m2 energy reference area per year;60.0;SimaPro;Ecoinvent;v2.2;No data;ISO 14040 and 14044 and EN 15987;Process-based;No;No data;No data;Yes;Yes;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;Yes;Yes;Yes;No;Yes;Yes;Yes;Yes;No;not in scope;Yes;Yes;No;Yes;Yes;Yes;14.15;No data;No data;;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.46666666666666;12.17895608947805;87.82104391052195;;;;;;;;;;;;;;;;;;;;;;;;APEN_SLR_15j;ROECK-et-al;ROECK-et-al;SLR;AUT;;;8673.0;3209.01;;;S;;;0.37;;;No data;0.14;0.1;No data;DHCP (District Heating and Cooling Plant);No data;No data;900 m2;No data;;prefabricated timber elements;No data;ecological scarcity;IS;ABC;PCMRODW;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.76;10.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;129.23;;;;;;;;;;100.0;;;;;;;;0.681504586154162;0.150998367328203;0.130155294790524;;0.0509054697887433;0.0162276974875078;;;;;;;;;;;;;4172.666666666648;;;;;;;
10.1016/j.enbuild.2016.04.009;"Passer, A
Ouellet-Plamondon, C
P. Kenneally, P
V. John, V
G. Habert, G";2016;The impact of future scenarios on building refurbishment strategies towards plus energy buildings;Energy and Buildings;Austria;AT;Kapfenberg, Styria, Austria;(D) Continental;No data;Western Europe;Residential;Multi-family house;Existing building;In use;1961.0;1960-1964;;Other;2845.0;1-5000;4.0;1-6;1.0;Single pitched roof;2845.0;m2 GFA;;650.0;New Standard;No data;No data;frame concrete;compare different refurbishment strategies over a reference period of 60 years;other;1m2 energy reference area per year;60.0;SimaPro;Ecoinvent;v2.2;No data;ISO 14040 and 14044 and EN 15980;Process-based;Yes;Yes;No data;Yes;Yes;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;Yes;No;Yes;No;Yes;Yes;Yes;Yes;No;not in scope;Yes;No;No;Yes;Yes;Yes;184.24;No data;No data;;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.2;46.7222884386174;53.2777115613826;;;;;;;;;;;;;;;;;;;;;;;;APEN_SLR_15c;ROECK-et-al;ROECK-et-al;SLR;AUT;;;8673.0;3209.01;;;S;;;0.37;;;No data;0.87;0.74;No data;DHCP (District Heating and Cooling Plant);No data;No data;600 m2;No data;;prefabricated sandwich concrete elements without any additional thermal insulation;No data;ecological scarcity;GLIS;ABC;PCMODW;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;47.04;44.7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;74.83;712.0;;;;;;;;;9.510313536596215;90.48968646340379;;;;;;;0.543925205252731;0.0729138229125106;0.315304968541087;-0.0033359966654664;0.011260178940116;0.10928947908737;0.792876245054503;0.102712399424169;0.147279438430549;;0.161332537657845;0.0721727077268449;;;;;;;111524.00000000001;;;;;;;
No data;No data;No data;No data;No data;Austria;AT;No data;No data;No data;Western Europe;Non-residential;Hotel & Resort;No data;New Built;2018.0;2015-2019;275.0;Other;9419.0;5001-10000;5.0;1-6;1.0;Flat roof;;No data;;;New Standard;B;Detailed design;massive concrete;No data;No data;No data;50.0;Other;Oekobau.dat;No data;No data;No data;No data;Yes;Yes;Yes;Yes;No;No;No data;No;No;Yes;No;No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;Yes;substracted (credit);No data;No data;No data;No data;No data;No data;81.26;No data;No data;10766520.0;1143.06401953498;39150.9818181818;10139785.1;94.178853519986;Concrete w/o reinforcement;8161650.0;Stone (granite, limestone, etc);628154.4;Ceramics (e.g., fired clay bricks);493126.7;Steel (reinforcement);485072.0;Cement mortar, plaster;371782.0;;;;39.4714937891495;52.3544643805074;;866.509183565134;;;;;;;51.4993099055101;66.6901369572141;;;;;;;;866.509183565134;52.3544643805074;;;51.4993099055101;106.16163074636358;51.4993099055101;1025.025278692;;;51.4993099055101;905.980677354283;119.044601337721;;;5.22;;;5.22;;0.94;19.82;;;5.22;;0.94;19.82;;;6.16;178.789745454545;178.789745454545;32.1958545454545;678.853018181818;;;;;;34.25090909090909;PORR_03;PORR;Wald;No data;AUT;2016.0;7342.0;;;;;No data;;;;;;DGNB;;;No data;No data;No data;No data;No data;No data;;No data;No;No data;GLEI;ABCD;PMOW;No;;;;371782.0;493126.7;;8161650.0;;;;;;;485072.0;628154.4;;;;;485072.0;9654713.1;;;485072.0;8533432.0;1121281.1;;;;;;;;;;;;;;;;;;;;;;;;;0.94;19.82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.847402597402597;;0.152597402597402;;;;0.847402597402597;;0.152597402597402;;;;49167.18;;8853.859999999999;186684.58000000002;;;49167.18;;;;;;;0.0045666733540642756
10.1016/j.enbuild.2016.04.010;"Passer, A
Ouellet-Plamondon, C
P. Kenneally, P
V. John, V
G. Habert, G";2016;The impact of future scenarios on building refurbishment strategies towards plus energy buildings;Energy and Buildings;Austria;AT;Kapfenberg, Styria, Austria;(D) Continental;No data;Western Europe;Residential;Multi-family house;Existing building;In use;1961.0;1960-1964;;Other;2845.0;1-5000;4.0;1-6;1.0;Single pitched roof;2845.0;m2 GFA;;650.0;New Standard;No data;No data;frame concrete;compare different refurbishment strategies over a reference period of 60 years;other;1m2 energy reference area per year;60.0;SimaPro;Ecoinvent;v2.2;No data;ISO 14040 and 14044 and EN 15981;Process-based;Yes;Yes;No data;Yes;Yes;No data;No data;No data;No data;Yes;Yes;Yes;No;No;No;Yes;No;Yes;No;Yes;Yes;Yes;Yes;No;not in scope;Yes;No;No;Yes;Yes;Yes;184.24;No data;No data;;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35.7;46.3035019455253;53.69649805447471;;;;;;;;;;;;;;;;;;;;;;;;APEN_SLR_15d;ROECK-et-al;ROECK-et-al;SLR;AUT;;;8673.0;3209.01;;;S;;;0.37;;;No data;0.87;0.74;No data;DHCP (District Heating and Cooling Plant);No data;No data;600 m2;No data;;prefabricated sandwich concrete elements without any additional thermal insulation;No data;ecological scarcity;GLIS;ABC;PCMODW;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42.84;41.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;78.02;652.96;;;;;;;;;10.67334263591343;89.32665736408657;;;;;;;0.543925205252731;0.0729138229125106;0.315304968541087;-0.0033359966654664;0.011260178940116;0.10928947908737;0.792876245054503;0.102712399424169;0.147279438430549;;0.161332537657845;0.0721727077268449;;;;;;;101566.50000000001;;;;;;;
No data;No data;No data;No data;No data;Austria;AT;No data;No data;No data;Western Europe;Non-residential;Office;No data;New Built;2017.0;2015-2019;550.0;Other;11080.67;10001-15000;9.0;7-14;3.0;Flat roof;;No data;;;New Standard;A;Detailed design;massive concrete;No data;No data;No data;50.0;Other;Oekobau.dat;No data;No data;No data;No data;Yes;Yes;Yes;Yes;No;No;No data;No;No;Yes;No;No;No;No;No;Yes;No;Yes;No;No;No;Yes;Yes;Yes;substracted (credit);No data;No data;No data;No data;No data;No data;122.07;No data;No data;12621202.0;1139.02877714073;22947.64;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.3;;;5.3;;2.37;30.4;;;5.3;;2.37;30.4;;;7.67;106.777365454545;106.777365454545;47.7476143636363;612.45885090909;;;;;;20.146672727272726;PORR_04;PORR;Neururer;No data;AUT;2015.0;8880.0;;;;;No data;;;;;;DGNB;;;No data;No data;No data;No data;No data;No data;;No data;No;No data;GLEI;ABCD;PMOW;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.37;30.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0.691003911342894;;0.308996088657105;;;;0.691003911342894;;0.308996088657105;;;;58727.551;;26261.1879;336852.36799999996;;;58727.551;;;;;;;0.0046530870039161185
10.1007/s11367-012-0435-6;A. Passer, H. Kreiner, P. Maydl;2012;Assessment of the environmental performance of buildings: A critical evaluation of the influence of technical building equipment on residential buildings ;The International Journal of Life Cycle Assessment;Austria;AT;Austria;(D) Continental;No data;Western Europe;Residential;Multi-family house;New construction;New Built;;No data;;Other;;No data;;No data;;No data;1351.0;m2 NFA;;;New Advanced;No data;No data;No data;Complete LCA;m2 NFA;No data;50.0;Other;Ecoinvent;v2.1;No data;CML 2001, cumulative energy demand, CEN/TC 350, prEN 15643-2, FprEN 15978, ISO 14040;Process-based;Yes;Yes;No data;Yes;Yes;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;not in scope;Yes;No;No;Yes;Yes;Yes;109.6;No data;Statistic data;;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.56;30.60428849902534;69.39571150097467;8.48;;;28.48;1.63;;8.48;;;28.48;1.63;;10.11;;;;;;;;;;;APEN_SLR_14a;ROECK-et-al;ROECK-et-al;SLR;AUT;;;;;;;No data;;;;;;No data;;;No data;Heat pump;Electricity from grid;No data;No PV;Brick/dry construction (gypsum);;"Solid construction
Interior Walls: Brick/dry construction (gypsum)
Thermal insulation: EPS (30 cm)
Roofing: PVC
Window frames: Plastic";No data;AP, EP, ODP, POCP, CEDnr, CEDr;GLIS;ABC;PCMRODW;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.48;;;;28.48;1.63;;;12.56;28.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;237.29;808.0;159.1;;56.09;;808.0;22.203;;;22.70087726850922;77.29912273149078;;;;;;;0.838773491592482;;;;0.161226508407517;;0.838773491592482;;;;0.161226508407517;;;;;;;;;;;;;;;
10.1007/s11367-012-0435-6;A. Passer, H. Kreiner, P. Maydl;2012;Assessment of the environmental performance of buildings: A critical evaluation of the influence of technical building equipment on residential buildings ;The International Journal of Life Cycle Assessment;Austria;AT;Austria;(D) Continental;No data;Western Europe;Residential;Multi-family house;New construction;New Built;;No data;;Other;;No data;;No data;;No data;1094.0;m2 NFA;;;New Advanced;No data;No data;No data;Complete LCA;m2 NFA;No data;50.0;Other;Ecoinvent;v2.1;No data;CML 2001, cumulative energy demand, CEN/TC 350, prEN 15643-2, FprEN 15978, ISO 14042;Process-based;Yes;Yes;No data;Yes;Yes;No data;No data;No data;No data;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Yes;No;not in scope;Yes;No;No;Yes;Yes;Yes;151.8;No data;Statistic data;;;;;;No data;;No data;;No data;;No data;;No data;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13.28;26.68810289389068;73.31189710610933;6.95;;;36.48;1.97;;6.95;;;36.48;1.97;;8.92;;;;;;;;;;;APEN_SLR_14c;ROECK-et-al;ROECK-et-al;SLR;AUT;;;;;;;No data;;;;;;No data;;;No data;Oil/gas boiler;Natural gas;No data;No PV;Timber/dry construction (gypsum);;"Timber construction
Interior Walls: Timber/dry construction (gypsum)
Thermal insulation: EPS/mineral wool (12 cm)
Roofing: Zinc-coated sheet
Window frames: Plastic";No data;AP, EP, ODP, POCP, CEDnr, CEDr;GLIS;ABC;PCMRODW;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.95;;;;36.48;1.97;;;13.28;36.48;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;328.27;882.0;211.2;;98.17999999999999;;882.0;18.743;;;27.1236996703215;72.8763003296785;;;;;;;0.77914798206278;;;;0.220852017937219;;0.77914798206278;;;;0.220852017937219;;;;;;;;;;;;;;;
